,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2
0,0.0,0.0,8000.0,17088.0078125,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,964.8739624023438,648.9934692382812,104.56573486328125,19.134262084960938,124.11405181884766,20.857433319091797,4.190654277801514,319.78558349609375,0.9785851240158081,1.9327346086502075,3.450629711151123,60.27641677856445
1,0.0,0.0,8000.0,15231.546875,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,945.369873046875,622.1156005859375,105.93933868408203,19.00984764099121,120.91117858886719,21.899961471557617,4.054388999938965,311.4774169921875,0.9703969359397888,1.8634001016616821,3.423227548599243,59.602420806884766
2,0.0,0.0,8246.2109375,13416.4072265625,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,946.3333740234375,592.404541015625,103.55474853515625,18.733596801757812,109.69349670410156,21.839570999145508,3.9215729236602783,280.1431884765625,0.992621898651123,1.8797565698623657,3.3949882984161377,59.85232925415039
3,0.0,0.0,8944.2724609375,11661.9033203125,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,919.2191162109375,582.4461669921875,103.67620849609375,18.846261978149414,111.38037109375,23.124956130981445,4.020479202270508,282.9066162109375,1.0095096826553345,1.9535448551177979,3.314018726348877,59.65680694580078
4,0.0,0.0,10000.0,10000.0,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,891.4246215820312,556.6217041015625,97.65559387207031,18.95086669921875,118.25980377197266,20.953655242919922,3.8869566917419434,295.2557067871094,1.0563721656799316,2.01202130317688,3.2146599292755127,59.10634231567383
5,0.0,0.0,11313.7080078125,8485.28125,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,925.8980102539062,552.4217529296875,94.17851257324219,19.193103790283203,116.90570068359375,19.52665138244629,3.884352684020996,291.2893981933594,1.0745477676391602,2.0410802364349365,3.2184906005859375,59.212520599365234
6,0.0,0.0,12649.1103515625,7211.1025390625,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,1007.6822509765625,578.6126098632812,95.62995910644531,19.645559310913086,111.81783294677734,19.380390167236328,4.070433139801025,284.091796875,1.1087687015533447,2.1534512042999268,3.2452280521392822,59.757225036621094
7,0.0,0.0,13416.4072265625,5656.85400390625,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,1100.779541015625,635.627197265625,102.52694702148438,19.492082595825195,110.44669342041016,21.232112884521484,4.194812774658203,282.65216064453125,1.1196564435958862,2.3421082496643066,3.2363173961639404,60.25214767456055
8,0.0,0.0,14422.205078125,4472.13623046875,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,1080.4644775390625,674.7488403320312,108.75151062011719,18.18303680419922,110.92064666748047,22.876070022583008,4.035051345825195,284.1659240722656,1.1862542629241943,2.605137348175049,3.0915911197662354,59.84461212158203
9,0.0,0.0,15620.5,4000.0,255.0,255.0,1.5664621127409308,2.1317558791393405,11.346808256960081,982.5797119140625,671.4459838867188,105.51126098632812,17.171016693115234,107.08487701416016,22.088520050048828,3.768526792526245,274.3907470703125,1.3058691024780273,2.953768014907837,2.9018361568450928,59.68865966796875
